user_id,movie_id,rating,timestamp
U00015,M00060,4,1663264909
U00015,M00183,3,1636081885
U00015,M00092,5,1634195165
U00015,M00095,5,1747208065
U00016,M00078,4,1646249980
U00016,M00145,5,1724390443
U00016,M00074,4,1705754229
U00016,M00047,4,1636037465
U00016,M00036,4,1717331679
U00016,M00155,5,1630913565
U00016,M00195,3,1654121584
U00016,M00193,4,1651503357
U00016,M00037,4,1658809003
U00016,M00157,5,1626203089
U00016,M00038,4,1647077015
U00016,M00028,2,1602165134
U00016,M00060,4,1665823255
U00016,M00124,4,1735119566
U00016,M00017,5,1654743853
U00016,M00113,5,1693540674
U00017,M00178,4,1644912961
U00017,M00092,5,1701656292
U00017,M00021,4,1744050520
U00017,M00144,5,1641431104
U00017,M00124,4,1600801824
U00017,M00042,4,1664493557
U00017,M00053,4,1716341935
U00017,M00139,5,1716368662
U00017,M00164,4,1725268868
U00017,M00184,4,1685799902
U00017,M00168,5,1685675104
U00017,M00104,1,1631325345
U00017,M00067,4,1715142970
U00017,M00060,4,1613356300
U00017,M00199,4,1655731481
U00017,M00191,4,1684655984
U00018,M00083,5,1690380225
U00018,M00150,5,1619243988
U00018,M00195,5,1628096042
U00018,M00088,5,1679118644
U00018,M00085,5,1624186282
U00018,M00040,2,1712402929
U00018,M00179,3,1748017629
U00018,M00167,5,1635750779
U00018,M00103,5,1675770872
U00018,M00075,3,1687396652
U00018,M00060,5,1744150956
U00018,M00044,5,1701695777
U00018,M00045,4,1650542922
U00018,M00037,5,1719284838
U00018,M00186,5,1722129738
U00018,M00177,5,1737678999
U00019,M00092,4,1716890491
U00019,M00124,4,1661145068
U00019,M00180,5,1666384360
U00019,M00174,5,1739202876
U00019,M00062,3,1679741937
U00019,M00011,3,1609172053
U00019,M00102,4,1696065881
U00019,M00095,5,1619274328
U00019,M00128,5,1621154094
U00019,M00031,5,1701702012
U00019,M00060,4,1738284625
U00019,M00186,4,1643645385
U00019,M00074,4,1631765824
U00019,M00032,4,1657063757
U00019,M00145,5,1610695680
U00019,M00004,5,1619881312
U00020,M00163,4,1633355189
U00020,M00159,5,1715644460
U00020,M00087,5,1635559311
U00020,M00138,5,1605571003
U00020,M00184,5,1692957908
U00020,M00067,4,1743847550
U00020,M00041,5,1618000701
U00020,M00165,4,1610777550
U00020,M00056,3,1677196120
U00020,M00070,5,1738252747
U00020,M00166,5,1745218037
U00020,M00036,5,1744329998
U00020,M00069,4,1663897142
U00020,M00116,4,1632537418
U00020,M00192,5,1664791849
U00020,M00050,5,1706421160
U00021,M00200,5,1612087699
U00021,M00039,5,1684116606
U00021,M00080,5,1661883221
U00021,M00187,3,1649601549
U00021,M00033,4,1679861071
U00021,M00043,4,1727578131
U00021,M00151,4,1615722823
U00021,M00170,5,1713901164
U00021,M00104,1,1746413674
U00021,M00040,4,1647454218
U00021,M00107,5,1733767498
U00021,M00061,4,1641254656
U00021,M00091,4,1738469265
U00021,M00188,3,1687259094
U00021,M00015,5,1615391610
U00021,M00148,5,1623309567
U00022,M00024,5,1665397840
U00022,M00097,4,1645543520
U00022,M00007,5,1738744370
U00022,M00006,3,1730957732
U00022,M00013,5,1714452894
U00022,M00142,5,1634893529
U00022,M00162,5,1745606524
U00022,M00059,4,1610005801
U00022,M00088,3,1672150096
U00022,M00133,2,1710965503
U00022,M00002,4,1705432239
U00022,M00100,5,1708410356
U00022,M00173,4,1676474554
U00022,M00163,5,1619564687
U00022,M00068,4,1709968671
U00022,M00087,3,1656549851
U00023,M00019,5,1619904783
U00023,M00068,4,1668208781
U00023,M00160,4,1620968138
U00023,M00065,3,1681257427
U00023,M00083,3,1702809256
U00023,M00079,4,1692157915
U00023,M00135,4,1616300045
U00023,M00100,4,1650370509
U00023,M00104,4,1668482098
U00023,M00013,5,1600879482
U00023,M00173,5,1656675646
U00023,M00103,4,1621739335
U00023,M00143,4,1728142480
U00023,M00018,5,1725097908
U00023,M00153,4,1741360637
U00023,M00024,5,1637068236
U00024,M00083,4,1629964347
U00024,M00141,5,1630027514
U00024,M00134,4,1676043414
U00024,M00177,4,1701221912
U00024,M00193,4,1660076941
U00024,M00088,5,1652329097
U00024,M00199,5,1654194834
U00024,M00016,5,1639873237
U00024,M00044,5,1632074623
U00024,M00195,4,1711184277
U00024,M00082,3,1605846906
U00024,M00160,4,1742880871
U00024,M00017,2,1644500515
U00024,M00018,5,1721041633
U00024,M00167,5,1622655378
U00024,M00021,5,1651230739
U00025,M00129,4,1700315632
U00025,M00114,5,1677912014
U00025,M00093,4,1728529058
U00025,M00173,4,1746828076
U00025,M00157,3,1669390325
U00025,M00057,3,1607241379
U00025,M00118,4,1729166034
U00025,M00097,4,1734061469
U00025,M00063,4,1675376807
U00025,M00196,4,1656170440
U00025,M00181,4,1675401898
U00025,M00190,4,1691257737
U00025,M00096,4,1684868532
U00025,M00120,5,1744757467
U00025,M00006,5,1638508264
U00025,M00100,5,1674523139
U00026,M00183,4,1648932336
U00026,M00027,5,1628506782
U00026,M00133,4,1671645129
U00026,M00164,4,1705790861
U00026,M00143,1,1617474855
U00026,M00178,4,1698059570
U00026,M00122,5,1666859619
U00026,M00064,5,1614103180
U00026,M00191,5,1660332881
U00026,M00087,3,1731440084
U00026,M00152,4,1725355431
U00026,M00154,4,1609094611
U00026,M00199,4,1699688810
U00026,M00085,2,1657888193
U00026,M00026,4,1646087951
U00026,M00053,4,1694042851
U00027,M00012,5,1612490130
U00027,M00068,4,1629969239
U00027,M00100,5,1624743175
U00027,M00137,5,1632197941
U00027,M00019,4,1610923078
U00027,M00180,3,1743332872
U00027,M00084,5,1709424263
U00027,M00145,4,1670746028
U00027,M00124,4,1613859096
U00027,M00097,5,1648696550
U00027,M00171,4,1689725181
U00027,M00162,5,1723986554
U00027,M00135,4,1611811493
U00027,M00155,3,1714328211
U00027,M00175,4,1652818071
U00027,M00106,4,1615178796
U00028,M00022,5,1673334745
U00028,M00038,4,1643582396
U00028,M00160,5,1671647315
U00028,M00089,5,1737794412
U00028,M00103,4,1702782192
U00028,M00015,3,1654987159
U00028,M00044,4,1714867162
U00028,M00193,4,1637627933
U00028,M00018,4,1720938585
U00028,M00152,3,1730815645
U00028,M00195,4,1667799293
U00028,M00057,5,1704078900
U00028,M00041,4,1665506699
U00028,M00011,3,1622590089
U00028,M00150,4,1644323165
U00028,M00090,5,1714337702
U00029,M00195,1,1608338052
U00029,M00075,4,1703777059
U00029,M00172,5,1608869520
U00029,M00138,4,1724229677
U00029,M00029,5,1670254681
U00029,M00102,5,1648369497
U00029,M00003,5,1608880721
U00029,M00182,4,1700731424
U00029,M00111,4,1600959801
U00029,M00125,5,1630360791
U00029,M00188,5,1725718728
U00029,M00176,4,1727575205
U00029,M00082,5,1693214294
U00029,M00008,5,1708032404
U00029,M00158,5,1719778722
U00029,M00039,4,1693714095
U00030,M00112,5,1628074380
U00030,M00040,4,1660320711
U00030,M00148,5,1739761312
U00030,M00070,4,1732549942
U00030,M00061,5,1631761165
U00030,M00033,5,1629680211
U00030,M00149,5,1605081669
U00030,M00014,4,1724372573
U00030,M00073,4,1689833511
U00030,M00083,5,1741052711
U00030,M00172,5,1717091835
U00030,M00011,4,1696347611
U00030,M00036,3,1617917265
U00030,M00105,4,1647570654
U00030,M00041,3,1725496111
U00030,M00075,4,1682292108
U00031,M00008,4,1669557959
U00031,M00182,5,1701746591
U00031,M00074,3,1690591699
U00031,M00082,4,1708906347
U00031,M00111,5,1614992778
U00031,M00094,5,1602370485
U00031,M00059,5,1671345068
U00031,M00071,5,1724016224
U00031,M00187,5,1639239528
U00031,M00115,5,1704508741
U00031,M00105,2,1620698717
U00031,M00102,4,1738927329
U00031,M00097,5,1653248455
U00031,M00158,4,1611511063
U00031,M00003,4,1690299580
U00031,M00128,4,1666788505
U00032,M00060,4,1608962480
U00032,M00148,4,1643282951
U00032,M00185,4,1688316081
U00032,M00174,5,1674484734
U00032,M00092,4,1678146344
U00032,M00017,5,1692273146
U00032,M00124,5,1631391602
U00032,M00155,4,1706976065
U00032,M00051,4,1707493413
U00032,M00112,4,1643023294
U00032,M00040,5,1650901161
U00032,M00180,5,1709411568
U00032,M00037,5,1726951452
U00032,M00058,4,1635112748
U00032,M00004,5,1736657789
U00032,M00073,4,1739042349
U00033,M00181,3,1720167065
U00033,M00087,3,1722948732
U00033,M00092,4,1740397674
U00033,M00108,5,1730610005
U00033,M00017,5,1603716836
U00033,M00029,4,1658179603
U00033,M00074,4,1652856821
U00033,M00058,5,1625558726
U00033,M00095,4,1637088485
U00033,M00179,4,1604460767
U00033,M00124,4,1729084533
U00033,M00180,5,1678892270
U00033,M00056,4,1748630871
U00033,M00155,5,1677533468
U00033,M00183,4,1700137340
U00033,M00113,4,1661551203
U00034,M00102,5,1678763984
U00034,M00128,5,1615078300
U00034,M00071,5,1610868246
U00034,M00046,4,1613299080
U00034,M00085,5,1701301670
U00034,M00039,5,1642642261
U00034,M00182,5,1624267368
U00034,M00156,5,1623127978
U00034,M00159,4,1607331306
U00034,M00160,4,1698405609
U00034,M00111,5,1697289518
U00034,M00044,4,1679154587
U00034,M00025,4,1620283204
U00034,M00094,5,1632495015
U00034,M00054,5,1707020812
U00034,M00167,5,1680875243
U00035,M00132,5,1678310183
U00035,M00008,2,1710453114
U00035,M00018,5,1681994434
U00035,M00067,5,1669419840
U00035,M00038,5,1652978935
U00035,M00103,5,1696475131
U00035,M00121,4,1655756688
U00035,M00177,4,1664949732
U00035,M00150,4,1631414092
U00035,M00163,3,1634882952
U00035,M00195,5,1707843847
U00035,M00007,4,1646778772
U00035,M00045,4,1722256723
U00035,M00134,5,1641049863
U00035,M00146,5,1740931726
U00035,M00005,3,1629972917
U00036,M00011,5,1684385607
U00036,M00113,3,1663012534
U00036,M00069,5,1646090635
U00036,M00072,4,1700032673
U00036,M00036,5,1697316235
U00036,M00062,5,1730847471
U00036,M00057,5,1622377627
U00036,M00041,5,1617722950
U00036,M00055,4,1668437096
U00036,M00077,4,1638285945
U00036,M00030,4,1728158918
U00036,M00033,5,1716720836
U00036,M00073,3,1749908505
U00036,M00065,4,1618119476
U00036,M00070,4,1701121645
U00036,M00001,4,1702600015
U00037,M00004,4,1681441255
U00037,M00017,4,1623833339
U00037,M00037,4,1686076795
U00037,M00095,5,1629972038
U00037,M00155,4,1697621839
U00037,M00124,5,1740234273
U00037,M00186,5,1675858704
U00037,M00179,5,1706500141
U00037,M00074,5,1626158743
U00037,M00058,4,1707714891
U00037,M00056,4,1690937592
U00037,M00180,5,1609106077
U00037,M00158,3,1630868966
U00037,M00156,5,1621032977
U00037,M00060,5,1646431526
U00037,M00029,4,1607461079
U00038,M00145,4,1622480921
U00038,M00022,5,1747804684
U00038,M00124,4,1686538926
U00038,M00056,4,1695331193
U00038,M00017,4,1714708632
U00038,M00075,4,1631592323
U00038,M00157,5,1702103772
U00038,M00150,4,1737799692
U00038,M00074,5,1614631705
U00038,M00174,5,1691106374
U00038,M00058,5,1692190932
U00038,M00060,5,1629667397
U00038,M00041,2,1622749556
U00038,M00155,4,1634568690
U00038,M00193,4,1689666901
U00038,M00032,4,1624686043
U00039,M00042,5,1629312938
U00039,M00021,5,1643586085
U00039,M00154,5,1696141850
U00039,M00156,4,1706570411
U00039,M00152,5,1642203879
U00039,M00191,5,1689306375
U00039,M00185,3,1698467307
U00039,M00164,5,1622718757
U00039,M00178,5,1623923960
U00039,M00139,4,1749640474
U00039,M00103,2,1640925396
U00039,M00031,4,1609373629
U00039,M00133,4,1628562925
U00039,M00126,5,1637957297
U00039,M00199,5,1618674086
U00039,M00071,5,1664019343
U00040,M00181,5,1683879078
U00040,M00190,5,1747687756
U00040,M00165,4,1619187505
U00040,M00015,4,1730050840
U00040,M00122,4,1605577225
U00040,M00120,4,1722270423
U00040,M00076,4,1673726975
U00040,M00169,5,1612081741
U00040,M00163,5,1621631557
U00040,M00048,4,1621494825
U00040,M00136,4,1691151950
U00040,M00033,4,1697181622
U00040,M00093,5,1686829168
U00040,M00007,4,1614114895
U00040,M00087,5,1680560836
U00040,M00040,5,1714226162
U00041,M00027,4,1734737566
U00041,M00023,5,1718003748
U00041,M00088,4,1644988735
U00041,M00193,5,1645265890
U00041,M00083,5,1670886026
U00041,M00085,5,1662050010
U00041,M00018,5,1640638058
U00041,M00163,1,1641389541
U00041,M00047,4,1720600174
U00041,M00154,4,1641081824
U00041,M00164,3,1623779656
U00041,M00121,4,1704417453
U00041,M00038,5,1726019189
U00041,M00150,4,1650804344
U00041,M00016,4,1746771765
U00041,M00178,3,1740742574
U00042,M00042,5,1679620574
U00042,M00144,4,1609595881
U00042,M00026,5,1730208090
U00042,M00164,4,1615267898
U00042,M00053,4,1649014642
U00042,M00139,4,1601869848
U00042,M00021,5,1621266267
U00042,M00188,4,1720202339
U00042,M00178,5,1686872312
U00042,M00101,5,1633455419
U00042,M00168,4,1703984885
U00042,M00161,4,1603930222
U00042,M00156,4,1628102051
U00042,M00111,5,1721016782
U00042,M00027,5,1643850734
U00042,M00155,3,1711264370
U00043,M00167,5,1702787114
U00043,M00134,4,1665890809
U00043,M00183,5,1704795035
U00043,M00088,4,1637075827
U00043,M00083,5,1711066803
U00043,M00018,4,1709453061
U00043,M00045,5,1616525506
U00043,M00038,5,1727722738
U00043,M00125,5,1610324112
U00043,M00029,4,1674678017
U00043,M00131,5,1736079605
U00043,M00121,5,1661843083
U00043,M00071,4,1677384834
U00043,M00115,3,1681006055
U00043,M00150,4,1676675944
U00043,M00103,4,1692603009
U00044,M00003,1,1623846501
U00044,M00137,5,1748629876
U00044,M00173,5,1629837209
U00044,M00153,5,1638624587
U00044,M00143,5,1667671861
U00044,M00100,4,1657971552
U00044,M00013,5,1643229895
U00044,M00061,3,1692957190
U00044,M00007,4,1719079546
U00044,M00059,4,1745014594
U00044,M00081,4,1719031093
U00044,M00106,5,1703349295
U00044,M00196,5,1625956220
U00044,M00097,5,1739816538
U00044,M00122,4,1651009236
U00044,M00142,5,1705786008
U00045,M00141,5,1726272542
U00045,M00198,4,1616448384
U00045,M00126,5,1748701481
U00045,M00124,3,1664848794
U00045,M00035,4,1656755766
U00045,M00157,3,1746830979
U00045,M00164,5,1602473688
U00045,M00021,4,1694157990
U00045,M00092,4,1706866460
U00045,M00152,4,1688826541
U00045,M00026,4,1651212237
U00045,M00163,3,1733319324
U00045,M00127,5,1667019226
U00045,M00139,5,1663267392
U00045,M00161,5,1672012011
U00045,M00154,4,1636646251
U00046,M00083,5,1643889188
U00046,M00047,4,1634482016
U00046,M00134,4,1720898587
U00046,M00167,4,1671333404
U00046,M00160,5,1749651317
U00046,M00121,5,1646652359
U00046,M00174,4,1742691992
U00046,M00037,4,1619503749
U00046,M00132,4,1666023947
U00046,M00193,4,1740332628
U00046,M00103,4,1637052871
U00046,M00071,2,1636971377
U00046,M00058,4,1698407140
U00046,M00074,4,1602303849
U00046,M00044,5,1733538690
U00046,M00195,4,1654825494
U00047,M00123,4,1733343526
U00047,M00181,5,1662557932
U00047,M00165,4,1633108275
U00047,M00070,5,1671543996
U00047,M00163,5,1733502201
U00047,M00136,4,1662971584
U00047,M00190,4,1745450539
U00047,M00006,4,1726786297
U00047,M00005,2,1691623682
U00047,M00093,4,1738668628
U00047,M00067,4,1738779148
U00047,M00050,4,1685727370
U00047,M00162,1,1609254005
U00047,M00183,4,1709149489
U00047,M00096,4,1673056823
U00047,M00063,4,1689192488
U00048,M00003,5,1719903186
U00048,M00074,4,1684531327
U00048,M00115,5,1706442926
U00048,M00111,5,1631773888
U00048,M00008,5,1736035362
U00048,M00025,5,1735574733
U00048,M00092,4,1671251708
U00048,M00155,4,1696807702
U00048,M00094,5,1720709329
U00048,M00101,4,1676613472
U00048,M00182,5,1630523744
U00048,M00152,4,1637525657
U00048,M00158,4,1686990664
U00048,M00082,5,1713620840
U00048,M00029,5,1667610638
U00048,M00037,4,1655908946
U00049,M00111,4,1615063664
U00049,M00188,5,1684349424
U00049,M00016,3,1673740691
U00049,M00163,4,1716754070
U00049,M00029,4,1646858171
U00049,M00046,4,1607560669
U00049,M00043,5,1623617141
U00049,M00025,5,1692527453
U00049,M00114,5,1740352545
U00049,M00008,5,1620633452
U00049,M00182,4,1609239259
U00049,M00071,4,1748651975
U00049,M00181,4,1664172071
U00049,M00125,5,1720059895
U00049,M00154,4,1726141670
U00049,M00101,5,1616046221
U00050,M00190,5,1683217336
U00050,M00080,3,1648618632
U00050,M00048,2,1624811485
U00050,M00060,4,1726435054
U00050,M00096,4,1630553402
U00050,M00095,3,1687242811
U00050,M00087,4,1749856002
U00050,M00081,4,1623334475
U00050,M00006,4,1742939318
U00050,M00165,4,1653549397
U00050,M00122,5,1669543863
U00050,M00067,5,1748033830
U00050,M00181,5,1663234395
U00050,M00157,3,1638215863
U00050,M00058,5,1672498872
U00050,M00163,5,1677378915
U00051,M00127,3,1690950298
U00051,M00083,4,1674563599
U00051,M00085,5,1697365239
U00051,M00133,3,1653985763
U00051,M00038,4,1610956191
U00051,M00150,4,1648608489
U00051,M00089,4,1691245113
U00051,M00053,5,1648294728
U00051,M00131,5,1728478091
U00051,M00134,5,1694754347
U00051,M00193,5,1741655382
U00051,M00101,1,1606973652
U00051,M00177,5,1700145948
U00051,M00044,4,1615900373
U00051,M00103,4,1679284221
U00051,M00121,5,1748546349
U00052,M00156,5,1642929244
U00052,M00101,4,1639567906
U00052,M00139,5,1682531134
U00052,M00111,5,1697277059
U00052,M00102,4,1648635491
U00052,M00188,4,1708190521
U00052,M00045,2,1662418345
U00052,M00062,5,1647231771
U00052,M00127,5,1638099962
U00052,M00031,5,1690269551
U00052,M00094,5,1672004649
U00052,M00071,5,1627011370
U00052,M00025,5,1653259010
U00052,M00115,5,1721794186
U00052,M00029,4,1618602972
U00052,M00021,4,1723154990
U00053,M00110,3,1697381353
U00053,M00145,3,1739805649
U00053,M00029,2,1644041911
U00053,M00022,4,1709390686
U00053,M00103,5,1732075869
U00053,M00193,5,1738483530
U00053,M00045,4,1610986897
U00053,M00088,4,1711850617
U00053,M00083,5,1714721942
U00053,M00186,3,1622700107
U00053,M00160,4,1632890762
U00053,M00121,5,1693269429
U00053,M00167,5,1676938462
U00053,M00078,5,1665885993
U00053,M00177,4,1683958426
U00053,M00179,5,1701300203
U00054,M00075,5,1663930504
U00054,M00160,3,1638281334
U00054,M00148,5,1717896732
U00054,M00124,1,1687130702
U00054,M00040,5,1605534154
U00054,M00039,5,1610663109
U00054,M00107,4,1699751015
U00054,M00103,4,1678567355
U00054,M00073,5,1647487804
U00054,M00193,4,1659453975
U00054,M00170,4,1706958962
U00054,M00150,4,1602910922
U00054,M00085,4,1695877427
U00054,M00200,5,1668932072
U00054,M00110,5,1645136963
U00054,M00172,4,1749350470
U00055,M00072,5,1627828628
U00055,M00116,4,1628730708
U00055,M00030,5,1746384188
U00055,M00011,4,1646107880
U00055,M00119,4,1602114196
U00055,M00159,4,1723631802
U00055,M00069,5,1632761699
U00055,M00036,5,1733205828
U00055,M00138,4,1746430129
U00055,M00083,5,1659615405
U00055,M00179,1,1715949553
U00055,M00041,4,1672977808
U00055,M00023,5,1657645998
U00055,M00167,4,1693913527
U00055,M00121,5,1698296027
U00055,M00070,5,1671442681
U00056,M00183,4,1749141801
U00056,M00136,5,1629567888
U00056,M00067,4,1612651734
U00056,M00158,1,1714334636
U00056,M00165,4,1631038808
U00056,M00007,5,1666725363
U00056,M00120,5,1644855471
U00056,M00081,5,1703209259
U00056,M00167,5,1628090388
U00056,M00181,4,1749596611
U00056,M00096,4,1630430131
U00056,M00092,3,1618843756
U00056,M00087,4,1715829757
U00056,M00160,4,1740997389
U00056,M00088,4,1731920645
U00056,M00195,5,1642135901
U00057,M00186,5,1677420896
U00057,M00032,5,1647082998
U00057,M00021,5,1706542621
U00057,M00155,5,1636416847
U00057,M00179,5,1733771119
U00057,M00005,5,1746821298
U00057,M00056,5,1671300017
U00057,M00180,4,1707370647
U00057,M00017,4,1664794908
U00057,M00145,4,1660921797
U00057,M00185,4,1741040755
U00057,M00078,5,1709559244
U00057,M00027,5,1629286243
U00057,M00092,4,1743833560
U00057,M00026,4,1678299608
U00057,M00157,5,1670740416
U00058,M00082,4,1628011932
U00058,M00102,4,1604474816
U00058,M00029,5,1720096231
U00058,M00183,4,1724704318
U00058,M00071,4,1646433244
U00058,M00030,3,1644458123
U00058,M00094,4,1641279922
U00058,M00101,5,1684236417
U00058,M00034,5,1616445301
U00058,M00115,4,1674142739
U00058,M00154,3,1673403879
U00058,M00188,4,1619636481
U00058,M00031,5,1726336337
U00058,M00111,5,1734851980
U00058,M00007,4,1699067835
U00058,M00067,4,1702042228
U00059,M00002,4,1616081626
U00059,M00116,4,1749454450
U00059,M00175,5,1671837761
